Datetime (UTC),Norway,Belgium,France,Germany,Netherlands,Ireland,Denmark
2022-01-01 00:00:00,82.67661616666666,56.38150123333333,65.9731656,34.743513433333334,104.82739233333334,-0.0084063666666666,34.743513433333334
2022-01-01 01:00:00,84.13932396666667,63.140220033333335,71.58861853333333,36.332316733333336,112.64531333333332,0.2269719,35.979249333333335
2022-01-01 02:00:00,73.39598736666667,42.7968127,42.03183333333334,38.21534286666667,49.429436,-0.0084063666666666,37.845462733333335
2022-01-01 03:00:00,71.88284136666667,31.666783233333337,31.666783233333337,31.666783233333337,31.666783233333337,-0.0084063666666666,31.666783233333337
2022-01-01 04:00:00,73.37076826666667,33.37327566666667,33.37327566666667,33.37327566666667,33.37327566666667,-4.430155233333333,33.37327566666667
2022-01-01 05:00:00,78.2044291,34.121442300000005,34.121442300000005,34.121442300000005,34.121442300000005,-12.105168,34.121442300000005
2022-01-01 06:00:00,78.22124183333334,36.3659422,36.3659422,36.3659422,36.3659422,-19.939901733333333,36.3659422
2022-01-01 07:00:00,79.96135973333334,41.746016866666665,41.746016866666665,41.746016866666665,41.746016866666665,-13.870505,41.746016866666665
2022-01-01 08:00:00,79.85207696666667,58.8865985,58.8865985,58.8865985,58.8865985,0.0,58.8865985
2022-01-01 09:00:00,81.03737466666668,64.55248963333334,64.55248963333334,64.55248963333334,64.55248963333334,0.0084063666666666,64.55248963333334
2022-01-01 10:00:00,79.23000583333334,70.69754366666666,70.69754366666666,70.69754366666666,70.69754366666666,45.47844366666667,70.69754366666666
2022-01-01 11:00:00,79.12072306666667,79.6419178,79.6419178,79.6419178,79.6419178,67.83937900000001,79.6419178
2022-01-01 12:00:00,79.19638036666666,81.37362933333334,81.37362933333334,81.37362933333334,81.37362933333334,94.5464059,81.37362933333334
2022-01-01 13:00:00,80.93649826666667,81.6846649,81.6846649,81.6846649,81.6846649,101.71703666666669,81.6846649
2022-01-01 14:00:00,80.96171736666668,80.03701703333333,82.8195244,84.90430333333333,85.13127523333333,104.13807026666667,85.13127523333333
2022-01-01 15:00:00,87.26649236666667,93.8654902,96.25289833333332,106.424602,106.424602,100.8764,106.424602
2022-01-01 16:00:00,94.7229396,126.0702809,126.0702809,126.0702809,126.0702809,119.22749843333337,126.0702809
2022-01-01 17:00:00,95.1012261,123.01036343333335,123.01036343333335,123.01036343333335,123.01036343333335,199.6596147,123.01036343333335
2022-01-01 18:00:00,90.9148555,117.9245116,117.9245116,117.9245116,117.9245116,158.54407533333332,117.9245116
2022-01-01 19:00:00,87.60274703333333,102.45679693333334,102.45679693333334,102.45679693333334,102.45679693333334,136.18314,102.45679693333334
2022-01-01 20:00:00,86.39223023333334,86.25772836666667,86.25772836666667,86.25772836666667,86.25772836666667,123.82578100000002,86.25772836666667
2022-01-01 21:00:00,84.51761046666668,81.92844953333334,81.92844953333334,81.92844953333334,81.92844953333334,103.56643733333334,79.96135973333334
2022-01-01 22:00:00,78.1035527,71.58861853333333,71.58861853333333,71.58861853333333,71.58861853333333,83.22303000000001,69.86531336666667
2022-01-01 23:00:00,72.26112786666667,47.98354093333333,47.98354093333333,47.98354093333333,47.98354093333333,66.33463936666666,40.68681466666667
2022-01-02 00:00:00,69.32308046666668,44.22783940000001,44.22783940000001,44.22783940000001,44.22783940000001,50.4596,38.349296
2022-01-02 01:00:00,67.22900706666667,41.18344353333333,41.18344353333333,41.18344353333333,41.18344353333333,36.77663846666667,36.44024113333333
